"3013","03013  RUE DE SEVIGNE","36 RUE DE SEVIGNE  75003 PARIS","2.36289742023","48.8569541481","1","1","14"
"3014","03014  GRENIER SAINT LAZARE","FACE 34 RUE GRENIER SAINT LAZARE  75003 PARIS","2.35283938072","48.8630628327","1","1","31"
"3101","03101  PORTE SAINT MARTIN","62 RUE MESLAY  75003 PARIS","2.35559159278","48.868636405","1","1","34"
"4001","04001  NOTRE DAME","10 RUE DARCOLE  75004 PARIS","2.34938004529","48.8539841444","1","1","32"
"4002","04002  MARCHE AUX FLEURS","PLACE LOUIS LEPINE  75004 PARIS","2.34735644764","48.8552533608","1","1","24"
"4003","04003  PONT SAINT LOUIS","1 QUAI AUX FLEURS  75004 PARIS","2.35208864944","48.8529448879","1","1","21"
"4005","04005  SULLY MORLAND","2 QUAI DES CELESTINS  75004 PARIS","2.36243021298","48.8512714821","1","1","15"
"4006","04006  BASSIN DE LARSENAL","FACE 1 BOULEVARD BOURBON  75004 PARIS","2.36593915313","48.8477251257","1","1","53"
"4007","04007  BOURDON","BOULEVARD BOURDON  75004 PARIS","2.36824071942","48.8525571174","1","1","36"
"4009","04009  VILLAGE SAINT PAUL","6 RUE SAINT PAUL  75004 PARIS","2.36087834343","48.8527259722","1","1","28"
"4010","04010  SAINT PAUL PAVE","105109 TERRE PLEIN SAINT PAUL  75004 PARIS","2.36120353876","48.855023999","1","1","26"
"4011","04011  PLACE DU BATAILLON FRANCAIS DE LONU","FACE 18 RUE DE LHOTEL DE VILLE  75004 PARIS","2.35709265436","48.8538141453","1","1","36"
"4012","04012  ECOUFFES RIVOLI","2 RUE TIRON  75004 PARIS","2.35790788214","48.8557966374","1","1","28"
"4013","04013  FRANCS BOURGEOIS","50 RUE VIEILLE DU TEMPLE  75004 PARIS","2.35863357912","48.858510713","1","1","27"
"4014","04014  ARCHIVES BLANCS MANTEAUX","29 RUE DES BLANCS MANTEAUX  75004 PARIS","2.35592748654","48.8594027196","1","1","30"
"4015","04015  MAIRIE DU 4 EME","25 RUE DU PONT LOUIS PHILIPPE  75004 PARIS","2.35638115487","48.8559658562","1","1","16"
"4016","04016  LOBAU","3 RUE LOBAU  75004 PARIS","2.35328134461","48.8562467217","1","1","60"
"4017","04017  PLACE DE LHOTEL DE VILLE","7 PLACE DE LHOTEL DE VILLE  75004 PARIS","2.35119499646","48.8571286513","1","1","14"
"4018","04018  RIVOLI SEBASTOPOL","1 RUE SAINT BON  75004 PARIS","2.35021728098","48.8579996433","1","1","19"
"4019","04019  BEAUBOURG SAINT MERRY","4 RUE DU CLOITRE SAINT MERRI  75004 PARIS","2.35189147062","48.8588289882","1","1","32"
"4020","04020  BEAUBOURG PLACE MICHELET","FACE 27 RUE QUINCAMPOIX  75004 PARIS","2.35014833592","48.8600883261","1","1","28"
"4021","04021  BEAUBOURG RAMBUTEAU","49 RUE RAMBUTEAU  75004 PARIS","2.35258144286","48.8614190722","1","1","26"
"4101","04101  BASTILLE","11 RUE DE LA BASTILLE  75004 PARIS","2.36840080696","48.853797345","1","1","20"
"4103","04103  HOTEL DE VILLE","1 RUE DES ARCHIVES  75004 PARIS","2.35397627362","48.8572037877","1","1","25"
"4104","04104  SEBASTOPOL RAMBUTEAU","FACE 40 BOULEVARD SEBASTOPOL  75004 PARIS","2.3502209761","48.8618831022","1","1","16"
"4105","04105  MORLAND","17 BOULEVARD DU MORLAND  75004 PARIS","2.36323986872","48.8499600353","1","1","36"
"4107","04107  BEAUMARCHAIS","27 BOULEVARD BEAUMARCHAIS  75004 PARIS","2.36842906993","48.8555013577","1","1","18"
"5001","05001  SAINT GERMAIN HARPE","32 RUE DE LA HARPE  75005 PARIS","2.34370453672","48.85158134","1","1","43"
"5002","05002  SAINT JACQUES","20 RUE SOMMERARD  75005 PARIS","2.3450158353","48.8503104329","1","1","35"
"5003","05003  GAY LUSSAC LE GOFF","9 RUE LE GOFF  75005 PARIS","2.34132491601","48.8462392817","1","1","35"
"5004","05004  SAINT JACQUES VAL DE GRACE","272 RUE SAINT JACQUES  75005 PARIS","2.34120202666","48.8418659565","1","1","19"
"5005","05005  SAINT JACQUES GAY LUSSAC","27 RUE GAY LUSSAC  75005 PARIS","2.34192394487","48.8447302561","1","1","24"
"5006","05006  SAINT JACQUES SOUFFLOT","174 RUE SAINT JACQUES  75005 PARIS","2.34312380337","48.8465169206","1","1","13"
"5007","05007  ECOLES CARMES","39 RUE DES ECOLES  75005 PARIS","2.34720132952","48.8489190079","1","1","37"
"5008","05008  ST GERMAINDANTE","9 RUE DE DANTE  75005 PARIS","2.34607682591","48.8509772298","1","1","20"
"5009","05009  SQUARE VIVIANI","6 RUE DU FOUARRE  75005 PARIS","2.34746333452","48.8516511794","1","1","16"
"5010","05010  SAINT MICHEL HENRI BARBUSSE","1 RUE HENRI BARBUSSE  75005 PARIS","2.33930672198","48.8437569813","1","1","15"
"5012","05012  ULM  LHOMOND","20 RUE DE LESTRAPADE  75005 PARIS","2.34541268121","48.845143494","1","1","15"
"5013","05013  ULM ERASME","13 RUE ERASME  75005 PARIS","2.34459664993","48.8425479497","1","1","20"
"5014","05014  CALVIN","8 RUE JEAN CALVIN  75005 PARIS","2.34855201812","48.8416327086","1","1","28"
"5015","05015  MOUFFETARD EPEE DE BOIS","12 RUE DE LEPEE DE BOIS  75005 PARIS","2.34998304703","48.8415076374","1","1","63"
"5016","05016  CONTRESCARPETHOUIN","1 RUE THOUIN  75005 PARIS","2.34949778986","48.8450622564","1","1","16"
"5017","05017  DESCARTES","17 RUE DESCARTES  75005 PARIS","2.34901473289","48.8466018658","1","1","31"
"5018","05018  MUTUALITE","20 RUE MONGE  75005 PARIS","2.35016993902","48.8483857647","1","1","37"
"5019","05019  POISSY","810 RUE DE POISSY  75005 PARIS","2.3529701836","48.8496904114","1","1","25"
"5020","05020  PONT DE SULLY RIVE GAUCHE","03 RUE DES FOSSES SAINT BERNARD  75005 PARIS","2.35614032748","48.8491596892","1","1","21"
"5021","05021  JUSSIEU","41 RUE JUSSIEU  75005 PARIS","2.35339837969","48.8471846412","1","1","36"
"5022","05022  CARDINAL LEMOINE","40 RUE BOU LANGERS  75005 PARIS","2.35222292161","48.8462950317","1","1","17"
"5023","05023  PLACE JUSSIEU","13 RUE JUSSIEU  75005 PARIS","2.3557455","48.8456168785","1","1","24"
"5024","05024  PLACE MONGE","4 RUE DOLOMIEU  75005 PARIS","2.35247243722","48.842735043","1","1","21"
"5026","05026  MOUFFETARD SAINT MEDARD","3 RUE PASCAL  75005 PARIS","2.34993205296","48.8389938245","1","1","49"
"5027","05027  GOBELINS","22 AVENUE DES GOBELINS  75005 PARIS","2.35143332977","48.8371260386","1","1","40"
"5028","05028  CENSIER BUFFON","6 RUE CENSIER  75005 PARIS","2.35543071424","48.841080022","1","1","55"
"5029","05029  PORT ROYAL","FACE 41 AVENUE GEORGES BERNANOS  75005 PARIS","2.33729688974","48.8401089567","1","1","30"
"5030","05030  SORBONNE","5 RUE DE LA SORBONNE  75005 PARIS","2.34357357573","48.8497703706","1","1","50"
"5031","05031  LACEPEDE","2 RUE LACEPEDE  75005 PARIS","2.35461598268","48.8436748454","1","1","55"
"5032","05032  PANTHEON CARMES","2 RUE VALETTE  75005 PARIS","2.34649965376","48.8469867528","1","1","37"
"5033","05033  SAINT SEVERIN","42 RUE SAINT SEVERIN  75005 PARIS","2.34413776325","48.8527056477","1","1","30"
"5034","05034  CENSIER","21 RUE CENSIER  75005 PARIS","2.35371355203","48.8405086637","1","1","69"
"5035","05035  BUFFON AUSTERLITZ","1 RUE BUFFON  75005 PARIS","2.36374844464","48.8431581782","1","1","24"
"5104","05104  BUFFON","47 RUE BUFFON  75005 PARIS","2.35891268132","48.8419161798","1","1","55"
"5105","05105  GEOFFROY SAINT HILAIRE","8 RUE GEOFFROY SAINT HILAIRE  75005 PARIS","2.35687734067","48.8390782642","1","1","17"
"5106","05106  CUJAS","22 RUE CUJAS  75005 PARIS","2.34183165485","48.8481913486","1","1","19"
"5107","05107  PONTOISE","1 RUE DE PONTOISE  75005 PARIS","2.35245427549","48.8504580092","1","1","23"
"5110","05110  LACEPEDE","27 RUE LACEPEDE  75005 PARIS","2.35190222528","48.8438603532","1","1","23"
"6001","06001  INSTITUT","5 QUAI MALAQAIS  75006 PARIS","2.33583135304","48.8576156786","1","1","17"
"6002","06002  SAINT PRES","1 RUE SAINT BENOIT  75006 PARIS","2.33344522003","48.8554999844","1","1","23"
"6003","06003  SAINT SULPICE","15 RUE DU VIEUX COLOMBIER  75006 PARIS","2.33081707439","48.8516478481","1","1","21"
"6004","06004  REGARD","19 RUE DU REGARD  75006 PARIS","2.32697330559","48.8475178294","1","1","44"
"6005","06005  MONTPARNASSE","40 RUE DU MONTPARNASSE  75006 PARIS","2.32654113413","48.843295457","1","1","47"
