17016 2.316861 48.888187 21
17017 2.314522 48.887140 32
17018 2.309512 48.881162 17
17019 2.309026 48.882609 20
17020 2.307083 48.885070 26
17021 2.305497 48.884289 40
17022 2.304111 48.887071 45
14101 2.323278 48.841505 33
17024 2.316450 48.881208 12
17025 2.303467 48.879430 35
17026 2.301138 48.881857 41
17027 2.298286 48.885263 51
17028 2.296320 48.888800 36
15126 2.285388 48.831100 50
17030 2.295152 48.883639 23
17031 2.290781 48.885617 27
17032 2.288612 48.886571 39
17033 2.293732 48.875538 32
14103 2.323731 48.835064 27
17036 2.291498 48.879493 27
17037 2.292141 48.881831 22
17038 2.288247 48.876174 56
17039 2.288518 48.878155 38
17040 2.287956 48.879813 46
14104 2.317377 48.833139 22
17042 2.284444 48.877750 37
17043 2.285381 48.880234 38
17044 2.328515 48.897922 42
17045 2.297831 48.878410 23
17046 2.294513 48.877532 25
17047 2.298585 48.883770 26
17048 2.314000 48.882402 15
15001 2.322452 48.843749 43
15002 2.320264 48.843085 17
15003 2.319510 48.841807 67
15004 2.315363 48.840596 21
14106 2.310671 48.825326 21
15006 2.317757 48.844576 36
19103 2.392093 48.884771 20
15008 2.311086 48.844838 62
15009 2.307052 48.847176 46
15010 2.302863 48.847575 59
14107 2.322937 48.823416 33
15012 2.302308 48.843277 67
15013 2.306559 48.843543 54
15014 2.308089 48.841321 34
13116 2.372209 48.820227 18
15016 2.308532 48.838312 41
14108 2.327862 48.822341 21
15018 2.306875 48.836576 56
15019 2.304507 48.840058 37
15020 2.298549 48.841710 32
15021 2.297572 48.844806 63
15022 2.296238 48.847099 39
15023 2.299244 48.848656 34
15024 2.301293 48.850915 22
15025 2.296710 48.851454 48
15026 2.289705 48.853844 32
15027 2.312707 48.836566 20
15028 2.291889 48.851397 69
14110 2.320714 48.827746 24
15030 2.284381 48.848046 33
15031 2.289907 48.848170 53
15032 2.281756 48.838734 57
15033 2.290542 48.844790 48
15034 2.294041 48.844426 55
14111 2.335983 48.837549 24
15036 2.295141 48.843076 47
15037 2.295465 48.840416 47
15038 2.300654 48.839635 66
15039 2.301866 48.836058 12
15040 2.308850 48.834117 36
14112 2.337980 48.835868 16
15042 2.271396 48.833734 21
15043 2.301417 48.829054 11
15044 2.296008 48.830269 33
13117 2.366820 48.820495 67
15046 2.302329 48.832207 29
14113 2.341579 48.835129 37
15048 2.292046 48.830546 22
13001 2.344664 48.837728 18
13002 2.344575 48.834867 22
15051 2.293467 48.835981 8
13004 2.345429 48.830624 68
13005 2.348572 48.835481 47
13006 2.357108 48.838152 41
13007 2.353468 48.835093 48
13008 2.354809 48.831996 53
13009 2.350404 48.829984 25
13010 2.356708 48.831583 40
13011 2.358218 48.835406 15
15060 2.277346 48.844293 21
13013 2.360989 48.839504 21
13014 2.364045 48.842524 14
13015 2.371232 48.832571 41
13016 2.379654 48.830948 62
13017 2.362354 48.832527 33
13018 2.366826 48.834848 25
13019 2.372375 48.836362 36
13020 2.370532 48.839084 45
13021 2.342177 48.826035 47
13022 2.349064 48.827564 36
13023 2.353035 48.828603 26
13024 2.350205 48.825526 33
13025 2.347383 48.822456 33
13026 2.354337 48.823316 34
13027 2.344182 48.816258 15
13028 2.351342 48.820507 33
13029 2.356183 48.829032 40
13030 2.357215 48.825839 40
13031 2.358701 48.821159 31
13032 2.359433 48.819895 26
13033 2.360218 48.817312 14
13034 2.361069 48.829027 18
13035 2.360232 48.825970 22
13036 2.365178 48.826900 36
13037 2.363106 48.824696 20
13038 2.363335 48.821908 24
13039 2.365470 48.823220 17
13040 2.365079 48.819942 44
13041 2.368529 48.821962 50
13042 2.364107 48.830957 36
13043 2.367416 48.832272 51
13044 2.369127 48.829576 36
13045 2.370531 48.827838 20
13046 2.375044 48.825713 44
13047 2.377738 48.822633 49
13048 2.344302 48.826494 28
11001 2.369701 48.853848 40
11002 2.373425 48.855106 23
11003 2.375240 48.855513 32
11004 2.374027 48.852255 32
13053 2.375935 48.829410 21
11006 2.379021 48.856434 37
11007 2.383041 48.853289 63
11008 2.383869 48.850380 40
11009 2.389022 48.852193 23
11010 2.391755 48.849259 41
11011 2.372651 48.861805 25
11012 2.393076 48.850507 33
11013 2.394934 48.849277 46
11014 2.397212 48.848483 55
15111 2.295789 48.834659 24
11016 2.393255 48.851818 46
11017 2.396093 48.854176 46
11018 2.378256 48.864212 36
11019 2.390546 48.855603 32
11020 2.383072 48.856317 36
11021 2.390398 48.858445 23
11022 2.381798 48.858002 16
11023 2.383554 48.858689 46
11024 2.378871 48.858829 33
11025 2.372895 48.857041 48
11026 2.381302 48.861194 46
11027 2.377230 48.862135 38
11028 2.380906 48.863825 36
11029 2.383013 48.866618 40
11030 2.376020 48.865308 22
11031 2.373072 48.864556 39
11032 2.377886 48.867938 48
11033 2.370555 48.856870 33
11034 2.372706 48.867877 47
11035 2.371537 48.869470 53
11036 2.367841 48.868410 58
11037 2.364980 48.868000 38
11038 2.365313 48.865745 45
11039 2.369337 48.865804 36
11040 2.366136 48.864420 36
11041 2.375637 48.860821 37
11042 2.369261 48.864649 47
11043 2.367053 48.862650 21
11044 2.371209 48.863432 23
11045 2.367352 48.861205 42
11046 2.365470 48.866810 18
9001 2.348569 48.877501 17
9002 2.349147 48.879223 15
9003 2.349041 48.883653 25
9004 2.346319 48.882911 21
9005 2.344884 48.882633 33
9006 2.346262 48.882108 16
9007 2.345396 48.879831 20
9008 2.343698 48.879162 17
9009 2.345786 48.876601 21
9010 2.344393 48.876720 23
9011 2.344514 48.873782 20
9012 2.345836 48.871542 30
9013 2.340753 48.873267 25
9014 2.340773 48.875330 34
9015 2.339800 48.876622 31
9016 2.339785 48.877771 17
9017 2.340774 48.881032 29
9018 2.336680 48.882070 34
9019 2.336681 48.881149 18
9020 2.337191 48.879505 21
9021 2.337447 48.877872 22
9022 2.337981 48.873346 33
9023 2.337202 48.871816 33
9024 2.335297 48.873386 53
9025 2.335357 48.876384 38
9026 2.333709 48.879398 17
9027 2.333263 48.882353 25
9028 2.331075 48.880154 18
9029 2.332762 48.876859 39
9030 2.332036 48.875186 44
9031 2.332977 48.874284 25
9032 2.329466 48.872971 40
9033 2.328316 48.872795 51
9034 2.326600 48.869957 22
9035 2.327339 48.877753 44
9036 2.329560 48.878114 20
9037 2.328197 48.881266 23
9038 2.330850 48.883208 27
41101 2.336710 48.806380 25
21304 2.260736 48.820955 20
23011 2.284024 48.886681 25
13113 2.361572 48.823634 33
7001 2.316184 48.847770 45
7002 2.320417 48.848578 35
7003 2.325070 48.851230 59
7004 2.326320 48.853262 36
7005 2.325682 48.855462 52
7006 2.331418 48.858943 32
7007 2.325809 48.859710 65
7008 2.323838 48.858319 16
7009 2.320131 48.861374 62
7010 2.314838 48.860770 65
7011 2.318624 48.859068 22
7012 2.319454 48.854268 36
7013 2.312688 48.847502 55
7014 2.314634 48.851678 42
7015 2.315310 48.857290 47
7016 2.309454 48.861273 58
7017 2.310258 48.857276 39
7018 2.309748 48.851294 18
7019 2.305479 48.854951 47
7020 2.306599 48.856641 57
7021 2.303717 48.858652 50
7022 2.302250 48.861640 69
7023 2.295600 48.860898 60
7024 2.300528 48.858169 31
7025 2.293179 48.856503 33
7026 2.311380 48.862690 25
19124 2.403179 48.881770 31
13118 2.376060 48.824343 63
21311 2.278550 48.827471 55
21102 2.309900 48.897110 25
13120 2.378719 48.821139 19
20116 2.402426 48.853869 22
901 2.324420 48.861380 20
903 2.374341 48.837134 20
904 2.301961 48.852136 30
5001 2.343705 48.851581 43
5002 2.345016 48.850310 35
5003 2.341325 48.846239 35
5004 2.341202 48.841866 19
9101 2.343524 48.875640 19
9102 2.330484 48.876732 24
5007 2.347201 48.848919 37
9104 2.327779 48.874179 30
5009 2.347463 48.851651 16
9106 2.329423 48.872190 15
13123 2.376068 48.835051 29
9108 2.344786 48.877890 33
5013 2.344597 48.842548 20
5014 2.348552 48.841633 28
9111 2.338119 48.875144 18
5016 2.349498 48.845062 16
9113 2.347303 48.875822 30
5018 2.350170 48.848386 37
5019 2.352970 48.849690 25
5020 2.356140 48.849160 21
5021 2.353398 48.847185 36
5022 2.352223 48.846295 17
5023 2.355745 48.845617 24
5024 2.352472 48.842735 21
15102 2.284608 48.851167 23
5026 2.349932 48.838994 49
5027 2.351433 48.837126 40
5028 2.355431 48.841080 55
5029 2.337297 48.840109 30
5030 2.343574 48.849770 50
5031 2.354616 48.843675 55
5032 2.346500 48.846987 37
5033 2.344138 48.852706 30
5034 2.353714 48.840509 69
5035 2.363748 48.843158 24
20108 2.405689 48.861573 22
22003 2.261264 48.886705 25
12105 2.376606 48.841907 35
3001 2.367833 48.858044 52
3002 2.364715 48.858159 18
3003 2.364951 48.862132 32
3004 2.363510 48.867070 18
7101 2.326606 48.852242 54
7102 2.319149 48.857829 42
7103 2.302239 48.856059 20
3008 2.361050 48.859847 18
3009 2.356609 48.861581 18
3010 2.354237 48.862465 18
3011 2.356278 48.865584 31
3012 2.353661 48.867498 24
3013 2.362897 48.856954 14
3014 2.352839 48.863063 31
12108 2.380861 48.838775 44
22007 2.255699 48.875360 36
12109 2.387564 48.840869 30
31701 2.417817 48.868453 53
31702 2.424046 48.870658 50
21105 2.313321 48.902615 24
31704 2.427934 48.873929 28
31705 2.416171 48.864528 50
31706 2.415622 48.863025 25
12111 2.397254 48.837614 27
31708 2.415138 48.874458 22
31709 2.422550 48.857050 23
22401 2.298632 48.822528 53
12112 2.394693 48.833822 31
21310 2.272250 48.826930 24
12113 2.402637 48.832934 30
1001 2.341748 48.857092 16
1002 2.347010 48.857940 21
1003 2.347620 48.859150 50
1004 2.346757 48.859896 36
1005 2.349400 48.861262 33
2011 2.338090 48.868300 26
1007 2.347702 48.863567 20
5104 2.358913 48.841916 55
5105 2.356877 48.839078 17
5106 2.341832 48.848191 19
5107 2.352454 48.850458 23
1012 2.341555 48.862998 22
1013 2.338520 48.862430 66
5110 2.351902 48.843860 23
1015 2.335600 48.863980 20
1016 2.334433 48.866484 25
1017 2.330567 48.865571 20
1018 2.329431 48.864794 21
1019 2.328288 48.866698 14
1020 2.325249 48.866285 40
21501 2.225998 48.867566 51
1022 2.330494 48.868217 37
1023 2.334846 48.863497 22
1024 2.342708 48.863773 20
1025 2.340055 48.861389 18
1026 2.340170 48.863431 31
1027 2.341961 48.862239 21
17110 2.320368 48.887772 29
2012 2.336039 48.869970 42
42001 2.394981 48.820322 22
42002 2.392002 48.814926 21
21107 2.304041 48.899360 23
21301 2.253869 48.819490 34
42005 2.402382 48.814706 21
42006 2.381460 48.816930 20
32601 2.411900 48.878590 43
42008 2.384207 48.814206 25
42009 2.375130 48.807259 50
42010 2.383951 48.810846 53
42011 2.392850 48.822115 29
16129 2.261746 48.862082 42
3101 2.355592 48.868636 34
42014 2.390909 48.814141 51
42015 2.372432 48.818002 25
42016 2.376944 48.815847 26
12123 2.439210 48.844232 51
18107 2.353580 48.884707 33
12124 2.437655 48.839041 55
18039 2.366886 48.887021 18
12106 2.379081 48.843949 69
21202 2.327506 48.817245 34
11101 2.380584 48.852529 49
21108 2.306229 48.903621 50
11102 2.389148 48.852889 58
42505 2.350476 48.815769 30
16130 2.267505 48.863758 33
11103 2.370984 48.860039 47
22402 2.302899 48.821460 27
11104 2.392533 48.855944 20
44101 2.459239 48.815050 48
44102 2.421504 48.822176 25
11105 2.375195 48.864542 50
12107 2.390239 48.847654 21
1102 2.347598 48.864065 18
21005 2.241688 48.834954 25
11107 2.383723 48.851532 46
1116 2.334388 48.866811 27
11109 2.371097 48.866331 23
18109 2.362854 48.889597 46
11110 2.386593 48.859243 52
21009 2.240847 48.837998 46
35004 2.400577 48.897329 60
11111 2.387217 48.854964 18
21110 2.310820 48.905503 35
35005 2.400572 48.895714 27
11112 2.384886 48.854304 23
21011 2.234016 48.832275 23
11113 2.369323 48.866516 56
14115 2.316573 48.823923 33
35008 2.412530 48.892720 30
21111 2.307520 48.908110 50
17111 2.317591 48.890020 23
21701 2.280989 48.816940 28
19116 2.370262 48.881472 30
18043 2.333419 48.883565 20
6001 2.335831 48.857616 17
21112 2.311768 48.910429 28
6002 2.333445 48.855500 23
6003 2.330817 48.851648 21
6004 2.326973 48.847518 44
21706 2.296506 48.823303 48
6005 2.326541 48.843295 47
18044 2.328807 48.884127 32
21103 2.317130 48.901460 25
21707 2.292500 48.825099 24
6006 2.329338 48.844799 19
21702 2.291960 48.818940 51
21703 2.291301 48.821050 24
21704 2.285396 48.821703 25
21705 2.288820 48.823600 25
13514 2.363469 48.841836 19
6007 2.329794 48.842738 23
20002 2.396012 48.873804 15
6008 2.333428 48.843734 33
34002 2.330514 48.902592 26
34003 2.335301 48.901327 25
34004 2.342248 48.902500 25
34005 2.348275 48.902553 25
20112 2.389436 48.874092 20
6009 2.332395 48.846721 35
34008 2.331497 48.905735 25
34009 2.322171 48.905270 26
18113 2.334327 48.887573 22
34011 2.332083 48.914188 23
42205 2.412603 48.822143 22
20115 2.410411 48.864424 20
42207 2.405877 48.826657 28
42208 2.401648 48.829421 23
34001 2.324820 48.900890 24
20007 2.401514 48.851617 50
22001 2.270167 48.890512 25
10110 2.368629 48.879332 31
18114 2.334618 48.885258 21
20109 2.405397 48.869437 21
10111 2.364035 48.873463 21
32001 2.358442 48.906469 33
32003 2.358051 48.909330 29
32004 2.357501 48.915199 43
34006 2.343969 48.906305 25
32006 2.358482 48.908587 38
10113 2.369896 48.871380 43
32008 2.364998 48.905745 35
34007 2.337390 48.905362 25
10114 2.366669 48.874795 59
22403 2.313459 48.821836 24
42201 2.399998 48.823963 26
16001 2.293692 48.871214 26
22404 2.307486 48.817560 25
12114 2.415081 48.843949 28
34010 2.333910 48.911570 50
22405 2.300477 48.819339 25
42203 2.408405 48.820404 32
22406 2.298000 48.815250 23
15047 2.299283 48.833180 52
42206 2.410014 48.823784 23
905 2.316690 48.863140 20
12115 2.415637 48.846419 33
906 2.358630 48.876420 20
17003 2.327897 48.895809 45
907 2.283900 48.849860 15
908 2.306520 48.862880 20
5005 2.341924 48.844730 24
5006 2.343124 48.846517 13
18049 2.369609 48.898452 68
21204 2.320887 48.815388 31
5008 2.346077 48.850977 20
28002 2.247721 48.884478 60
28003 2.237362 48.880471 35
43009 2.452237 48.846961 50
20113 2.384981 48.871956 21
5010 2.339307 48.843757 15
19005 2.373760 48.888013 20
16004 2.274875 48.870753 70
5012 2.345413 48.845143 15
31707 2.414861 48.858396 49
18037 2.352295 48.894542 20
19113 2.395986 48.877923 27
20032 2.389350 48.866295 12
5015 2.349983 48.841508 63
33005 2.389548 48.906383 32
19011 2.385000 48.893380 47
5017 2.349015 48.846602 31
17116 2.300145 48.891834 33
20037 2.403951 48.871266 24
21109 2.302503 48.905137 18
21302 2.251020 48.821030 25
33009 2.378838 48.907886 33
20039 2.381283 48.868941 48
31009 2.432975 48.868812 26
17029 2.294828 48.881411 36
33011 2.375281 48.911394 28
23005 2.296836 48.896051 25
15062 2.285863 48.842144 36
33013 2.391051 48.914506 29
19118 2.374277 48.877124 22
20103 2.411031 48.868034 25
4005 2.362430 48.851271 15
22009 2.271541 48.880939 29
4006 2.365939 48.847725 53
31011 2.443142 48.858923 23
4007 2.368241 48.852557 36
10152 2.354159 48.879049 25
22002 2.263905 48.888649 25
15103 2.275108 48.843417 49
22004 2.261531 48.884707 28
22005 2.260992 48.884299 22
22006 2.260097 48.883027 25
4009 2.360878 48.852726 28
22008 2.265135 48.882952 27
18004 2.338812 48.884482 13
22010 2.271177 48.881674 27
22011 2.278536 48.879441 25
22012 2.277406 48.882750 25
22013 2.267800 48.885140 31
22014 2.278072 48.887801 25
19029 2.374720 48.886799 18
42501 2.343789 48.810185 30
42502 2.346794 48.813128 30
42503 2.332055 48.813157 30
42504 2.341071 48.814440 30
4012 2.357908 48.855797 28
12122 2.431421 48.835445 50
4014 2.355927 48.859403 30
20001 2.399762 48.848365 36
17101 2.288274 48.884341 23
20004 2.416023 48.847064 16
20005 2.412330 48.849266 19
20006 2.406296 48.850285 12
4017 2.351195 48.857129 14
20008 2.405871 48.853247 31
20009 2.412058 48.854023 20
20011 2.405169 48.855501 21
20012 2.400039 48.853923 15
20013 2.399729 48.855355 44
20014 2.394825 48.856167 33
20015 2.398472 48.857143 38
20016 2.404426 48.857129 19
20017 2.408842 48.856975 27
20018 2.409943 48.858622 36
4019 2.351891 48.858829 32
20020 2.400422 48.860959 28
20021 2.403351 48.862726 36
20022 2.407990 48.865080 33
20023 2.403981 48.865001 15
20024 2.398229 48.864296 29
20025 2.397814 48.865394 24
20026 2.400977 48.867925 33
20027 2.409322 48.869154 15
20028 2.394469 48.865186 49
20029 2.411046 48.878099 25
20030 2.387134 48.863411 56
20031 2.387724 48.865541 30
17102 2.300034 48.887849 33
20033 2.385133 48.868049 31
20034 2.389795 48.868526 24
20035 2.395040 48.869413 26
20036 2.398960 48.870683 19
1008 2.342609 48.863581 22
20038 2.411003 48.873549 19
19041 2.386095 48.874349 42
20040 2.384222 48.870394 26
20041 2.377994 48.871199 59
20042 2.391739 48.872157 47
20043 2.398403 48.851603 27
20044 2.410523 48.852920 27
20045 2.409670 48.863470 30
20047 2.410390 48.847331 48
20048 2.403444 48.859778 28
18001 2.332648 48.887275 18
18002 2.347211 48.885302 24
18003 2.332898 48.886457 43
15125 2.276630 48.833220 50
18005 2.341880 48.884163 17
18006 2.344139 48.884692 33
18007 2.349942 48.885198 18
18008 2.353213 48.886667 33
18009 2.356856 48.886115 22
18010 2.360504 48.890134 48
18011 2.363429 48.892846 35
18012 2.355967 48.888865 36
18013 2.350518 48.887782 17
18014 2.353573 48.888324 13
18015 2.347011 48.888620 41
18016 2.342450 48.890023 32
18017 2.338179 48.889678 38
18018 2.330820 48.890747 19
1009 2.344334 48.860245 24
18020 2.340015 48.891041 18
18021 2.344986 48.890922 20
12125 2.440447 48.837061 48
18023 2.351289 48.891214 34
18024 2.348636 48.891458 39
18025 2.344518 48.892926 39
18026 2.340120 48.892895 33
18027 2.336267 48.893400 28
17005 2.319731 48.890330 35
18029 2.341541 48.894531 38
18030 2.347518 48.893734 38
3005 2.359661 48.866137 33
18032 2.343996 48.897488 32
18033 2.338023 48.896692 33
18034 2.333390 48.896328 41
18035 2.336893 48.899136 18
18036 2.345920 48.899411 55
3006 2.361580 48.864531 34
18038 2.360098 48.895220 49
18028 2.332199 48.894057 33
18040 2.360216 48.884570 23
18041 2.340652 48.882194 20
18042 2.336263 48.882728 21
3007 2.359447 48.862401 28
17104 2.283683 48.881726 22
18045 2.326294 48.886627 16
18046 2.326124 48.887940 33
18047 2.326736 48.891083 33
18048 2.360877 48.898385 72
1010 2.344366 48.859462 25
16002 2.284219 48.875185 38
16003 2.278960 48.877931 29
12126 2.418455 48.824408 50
16005 2.285075 48.870306 25
16006 2.289919 48.869260 17
16007 2.292519 48.864910 39
16008 2.290781 48.867412 32
16009 2.285746 48.866439 16
16010 2.282860 48.865855 23
16011 2.281478 48.868109 39
16012 2.274355 48.868778 42
16013 2.276882 48.864077 34
16014 2.286394 48.863546 24
16015 2.296150 48.868145 15
16016 2.280840 48.860116 33
16017 2.275347 48.861720 16
